doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type,N_found,test_p_value_found,effectsize_measure_found,effectsize_value_found,CI_upper_found,CI_lower_found,CI_type_found
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,121,Fisher's Exact Test,107,0.029,4 - Hidden Similarity (Text-Diff vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,121,Fisher's Exact Test,107,UNKNOWN,5 - 27 Variants,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,121,Fisher's Exact Test,107,< 0.001,6 - Abstraction (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,121,Fisher's Exact Test,107,< 0.001,6 - Abstraction (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,121,Fisher's Exact Test,107,0.004,6 - Abstraction (Text-Diff vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,121,Fisher's Exact Test,107,0.001,6 - Abstraction (Text-Diff vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.001,,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.028,1 - Straightforward (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,UNKNOWN,2 - Simple Logic,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,< 0.001,3 - Redundant Programs (Rules vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.040,3 - Redundant Programs (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.049,3 - Redundant Programs (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,< 0.001,3 - Redundant Programs (Text-Diff vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.049,3 - Redundant Programs (Text-Diff vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,< 0.001,4 - Hidden Similarity (Rules vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.009,4 - Hidden Similarity (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.029,4 - Hidden Similarity (Text-Diff vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,UNKNOWN,5 - 27 Variants,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,< 0.001,6 - Abstraction (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,< 0.001,6 - Abstraction (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.004,6 - Abstraction (Text-Diff vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,122,Fisher's Exact Test,107,0.001,6 - Abstraction (Text-Diff vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.001,,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.028,1 - Straightforward (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,UNKNOWN,2 - Simple Logic,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,< 0.001,3 - Redundant Programs (Rules vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.040,3 - Redundant Programs (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.049,3 - Redundant Programs (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,< 0.001,3 - Redundant Programs (Text-Diff vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.049,3 - Redundant Programs (Text-Diff vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,< 0.001,4 - Hidden Similarity (Rules vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.009,4 - Hidden Similarity (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.029,4 - Hidden Similarity (Text-Diff vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,UNKNOWN,5 - 27 Variants,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,< 0.001,6 - Abstraction (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,< 0.001,6 - Abstraction (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.004,6 - Abstraction (Text-Diff vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,123,Fisher's Exact Test,107,0.001,6 - Abstraction (Text-Diff vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,124,Fisher's Exact Test,107,0.001,,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,124,Fisher's Exact Test,107,0.028,1 - Straightforward (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,124,Fisher's Exact Test,107,UNKNOWN,2 - Simple Logic,1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,124,Fisher's Exact Test,107,< 0.001,3 - Redundant Programs (Rules vs Outcome-Diff: Flowcharts),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,124,Fisher's Exact Test,107,0.040,3 - Redundant Programs (Rules vs Outcome-Diff: Questions),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
10.1145/3411764.3445567,interaction design;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;user interface programming,124,Fisher's Exact Test,107,0.049,3 - Redundant Programs (Rules vs Property-Diff),1.0,Odds Ratio,UNKNOWN,UNKNOWN,UNKNOWN,95% CI,True,True,True,True,True,True,False
