doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type,N_found,test_p_value_found,effectsize_measure_found,effectsize_value_found,CI_upper_found,CI_lower_found,CI_type_found
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,10,Correctness of correction methods,UNKNOWN,UNKNOWN,,1.0,Correctness Before,73%,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,False,True,True,True
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,11,Correctness of correction methods,UNKNOWN,UNKNOWN,,1.0,Correctness After,40%,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,12,Correctness of correction methods,UNKNOWN,UNKNOWN,,1.0,Correctness After,77%,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,13,Correctness of correction methods,UNKNOWN,UNKNOWN,,1.0,Correctness After,86%,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,False,True,True,True
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,14,Correctness of correction methods,UNKNOWN,UNKNOWN,,1.0,Correctness After,75%,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,False,True,True,True
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,15,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,1.0,Manual,5.86,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,15,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,2.0,Automatic,5.25,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,16,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,1.0,Manual,5.00,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,16,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,2.0,Automatic,5.31,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,17,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,1.0,Manual,5.69,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,17,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,2.0,Automatic,5.31,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,18,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,0.01,,1.0,Manual,4.31,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,18,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,0.01,,2.0,Automatic,5.5,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,19,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,1.0,Manual,1.94,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,19,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,2.0,Automatic,2.86,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,20,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,1.0,Manual,2.81,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,20,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,2.0,Automatic,3.06,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,21,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,1.0,Manual,4.38,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/3313831.3376815,human computer interaction (hci);human-centered computing,21,Questionnaire results for auto-correct repair mechanisms,UNKNOWN,UNKNOWN,,2.0,Automatic,3.94,UNKNOWN,UNKNOWN,Standard Deviation,True,True,True,True,True,True,False
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,1,Linear Regression,579,<0.001,,1.0,Coefficient,-1.040,1.260,0.819,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,2,Linear Regression,579,<0.01,,1.0,Coefficient,-0.410,0.644,0.175,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,3,Linear Regression,579,<0.001,,1.0,Coefficient (Unfavorable Outcome),-1.034,-0.816,-1.253,95%,True,True,False,True,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,3,Linear Regression,579,<0.001,,2.0,Coefficient (Biased Treatment),-0.396,-0.177,-0.615,95%,True,True,False,True,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,4,Linear Regression,579,<0.001,,1.0,Coefficient (Unfavorable Outcome vs. Favorable Outcome),-1.041,1.041,0.113,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,4,Linear Regression,579,<0.001,,2.0,Coefficient (Biased Treatment vs. Unbiased Treatment),-0.395,0.395,0.113,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,5,Linear Regression,579,<0.001,,1.0,Coefficient (Unfavorable Outcome vs. Favorable Outcome),-0.887,0.887,0.258,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,5,Linear Regression,579,<0.001,,2.0,Coefficient (Biased Treatment vs. Unbiased Treatment),-1.068,1.068,0.257,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,6,Linear Regression,579,<0.001,,1.0,Coefficient (Unfavorable Outcome vs. Favorable Outcome),-1.057,1.057,0.115,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,6,Linear Regression,579,<0.001,,2.0,Coefficient (Biased Treatment vs. Unbiased Treatment),-0.426,0.426,0.114,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,7,Linear Regression,579,<0.001,,1.0,Coefficient (Unfavorable Outcome vs. Favorable Outcome),-1.237,1.237,0.651,95%,True,True,False,False,True,True,True
10.1145/313831.3376813,empirical studies in hci;human-centered computing;collaborative and social computing,7,Linear Regression,579,<0.001,,2.0,Coefficient (Biased Treatment vs. Unbiased Treatment),-1.070,1.070,0.671,95%,True,True,False,False,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,1,Repeated Measures ANOVA on Context Switches (Inspection Tasks),20,> 0.1,,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,1,Repeated Measures ANOVA on Context Switches (Inspection Tasks),20,> 0.1,Level of Difficulty,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,2,Pairwise Comparisons on Context Switches (Inspection Tasks),20,Significant difference between level 3 and the other two levels,,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,2,Pairwise Comparisons on Context Switches (Inspection Tasks),20,Significant difference between level 3 and the other two levels,Level of Difficulty,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,3,Repeated Measures ANOVA on Task Completion Time,20,> 0.1,,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,3,Repeated Measures ANOVA on Task Completion Time,20,> 0.1,Device Handling,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,4,Repeated Measures ANOVA on Collaboration Style Changes (Inspection Tasks),20,> 0.1,,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,4,Repeated Measures ANOVA on Collaboration Style Changes (Inspection Tasks),20,> 0.1,Level of Difficulty,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,5,Repeated Measures ANOVA on Collaboration Style Changes (Comparison Tasks),20,< 0.05,,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,5,Repeated Measures ANOVA on Collaboration Style Changes (Comparison Tasks),20,< 0.05,Level of Difficulty,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,6,Pairwise Comparisons on Collaboration Style Changes (Comparison Tasks),20,"Significant difference between level 1 and level 3, and between level 2 and level 3",,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,6,Pairwise Comparisons on Collaboration Style Changes (Comparison Tasks),20,"Significant difference between level 1 and level 3, and between level 2 and level 3",Level of Difficulty,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,7,Repeated Measures ANOVA on Device Handling and Orientation,20,> 0.1,,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,7,Repeated Measures ANOVA on Device Handling and Orientation,20,> 0.1,Device Handling,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,7,Repeated Measures ANOVA on Device Handling and Orientation,20,> 0.1,Device Orientation,,,,,,,True,True,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,8,"Repeated Measures ANOVA on NASA-TLX Metrics (Mental Demand, Effort, Frustration)",20,Significant differences across models,,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,8,"Repeated Measures ANOVA on NASA-TLX Metrics (Mental Demand, Effort, Frustration)",20,Significant differences across models,Mental Demand,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,8,"Repeated Measures ANOVA on NASA-TLX Metrics (Mental Demand, Effort, Frustration)",20,Significant differences across models,Effort,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,8,"Repeated Measures ANOVA on NASA-TLX Metrics (Mental Demand, Effort, Frustration)",20,Significant differences across models,Frustration,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,9,Repeated Measures ANOVA on NASA-TLX Metrics (Physical Demand),20,Significant difference within the Inspect category,,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376541,user studies;human-centered computing,9,Repeated Measures ANOVA on NASA-TLX Metrics (Physical Demand),20,Significant difference within the Inspect category,Physical Demand,,,,,,,True,False,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,1,Proportions t-test on URL target identification with and without browser parsing aids,94,0.039,,1.0,Cohen's h,0.1,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,2,Pearson correlation between SeBIS score and URL identification rate,94,0.056,,1.0,Pearson's r,0.19,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,3,URL Transform Effectiveness - Unaltered,94,UNKNOWN,,1.0,% Correct,93.0,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,4,URL Transform Effectiveness - Typo-Squatting,94,UNKNOWN,,1.0,% Correct,69.8,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,5,URL Transform Effectiveness - IDN Homograph,94,UNKNOWN,,1.0,% Correct,52.7,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,6,URL Transform Effectiveness - No Organization Name in Domain,94,UNKNOWN,,1.0,% Correct,41.5,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,7,URL Transform Effectiveness - False Identity in Path,94,UNKNOWN,,1.0,% Correct,39.8,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,8,URL Transform Effectiveness - False Identity in Fragment Identifier,94,UNKNOWN,,1.0,% Correct,37.6,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,9,URL Transform Effectiveness - False Identity in Query String,94,UNKNOWN,,1.0,% Correct,37.2,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,10,URL Transform Effectiveness - Self-Declared Secure Domain,94,UNKNOWN,,1.0,% Correct,36.2,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,11,URL Transform Effectiveness - IP Address,94,UNKNOWN,,1.0,% Correct,35.0,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,12,URL Transform Effectiveness - Subdomain disguised by using uncommon TLD,94,UNKNOWN,,1.0,% Correct,34.5,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,13,URL Transform Effectiveness - False Identity in HTTP Credentials,94,UNKNOWN,,1.0,% Correct,32.1,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,14,URL Transform Effectiveness - Expected domain as subdomain,94,UNKNOWN,,1.0,% Correct,31.1,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,15,URL Transform Effectiveness - URL-Encoding-Disguised Expected Domain as Subdomain,94,UNKNOWN,,1.0,% Correct,29.1,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,16,URL Transform Effectiveness - Long Subdomain,94,UNKNOWN,,1.0,% Correct,25.8,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,17,Self-Reported Identity Competency - Very True,94,UNKNOWN,,1.0,% Participants,72.34,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,18,Self-Reported Identity Competency - Mostly True,94,UNKNOWN,,1.0,% Participants,24.47,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3313831.3376298,usability in security and privacy;security and privacy;human and societal aspects of security and privacy;web-based interaction;human-centered computing,19,Self-Reported Identity Competency - Neither True nor Untrue,94,UNKNOWN,,1.0,% Participants,3.19,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
